
4K,#genre#
台视,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8$LR•IPV4•11『线路4』
台视,http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8$LR•IPV4•11『线路5』
台视,rtmp://f13h.mine.nu/sat/tv071$LR•IPV4•11『线路6』
台视,p3p://167.114.175.6:55331/612ee2240008f3db8e0578dc59406f9e$LR•IPV4•11『线路7』
台视,p3p://167.114.175.6:55331/6223b571000a13023e78ece5030b5b05$LR•IPV4•11『线路8』
台视,http://162.19.247.76:22222/live/taishi/index.m3u8$LR•IPV4•11『线路9』
台视,http://74.91.26.218:82/live/ttvnews.m3u8$LR•IPV4•11『线路10』
台视,http://iptv.4666888.xyz/iptv2A.php?id=51$LR•IPV4•11『线路11』
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8$LR•IPV4•2『线路1』
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8$LR•IPV4•2『线路2』
中天新闻,https://stream1.freetv.fun/1b67bc523c86ffa05707cd3f9471cfe1ced1c17d0537471788e00679a1d6cde3.m3u8$LR•IPV4
美亚C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/01.m3u8$LR•IPV4•3『线路1』
美亚C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/02.m3u8$LR•IPV4•3『线路2』
美亚C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8$LR•IPV4•3『线路3』
数位电影,p3p://167.114.175.6:55331/6223ae1b0007136f3e5c44280e3300fa$LR•IPV4
龙华偶像,http://43.251.226.89:8080/play/911.m3u8$LR•IPV4•3『线路1』
龙华偶像,http://cdn8.163189.xyz/163189/lhox$LR•IPV4•3『线路2』
龙华偶像,p3p://167.114.175.6:55331/609bb1b0000732744f174daa791d3b43$LR•IPV4•3『线路3』
龙华经典,http://43.251.226.89:8080/play/909.m3u8$LR•IPV4•3『线路1』
龙华经典,http://cdn8.163189.xyz/163189/lhjd$LR•IPV4•3『线路2』
龙华经典,p3p://167.114.175.6:55331/6223b9d8000ef67e3e8a2073190e36d5$LR•IPV4•3『线路3』
纬来日本,rtmp://f13h.mine.nu/sat/tv771$LR•IPV4•2『线路1』
纬来日本,p3p://167.114.175.6:55331/5fe1add80007bbbd788125c43bf36060$LR•IPV4•2『线路2』
纬来体育,rtmp://f13h.mine.nu:1935/sat/tv721$LR•IPV4•26『线路1』
纬来体育,http://211.72.65.236:8585/.m3u8$LR•IPV4•26『线路2』
纬来体育,rtmp://f13h.mine.nu/sat/tv721$LR•IPV4•26『线路3』
纬来体育,http://125.227.210.55:8155/VideoInput/play.ts$LR•IPV4•26『线路4』
纬来体育,https://stream1.freetv.fun/wei-lai-ti-yu-9.ctv$LR•IPV4•26『线路5』
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=292&amp;time=20240926215313&amp;ip=111.229.253.40$LR•IPV4•26『线路6』
纬来体育,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1978&tk=e640d0a1bf70$LR•IPV4•26『线路7』
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=292&time=20240926215313&ip=111.229.253.40$LR•IPV4•26『线路8』
纬来体育,http://api.mytv666.top/api/qwt.php?t=体育频道&id=纬来体育$LR•IPV4•26『线路9』
纬来体育,https://epg.pw/stream/ab6df63b64d0cc44a1f4f029ed847a26fa54a7aebd455578fb05a63f02c22f4b.m3u8$LR•IPV4•26『线路10』
纬来体育,http://api.mytv666.top/api/hk.php?id=6330343464373162386136666261663835613165633337366136386437306133267469643d74762669643d3737$LR•IPV4•26『线路11』
纬来体育,http://api3.52tb.xyz/info?id=376&token=20221127jxwhhemby$LR•IPV4•26『线路12』
纬来体育,http://aktv_stream1.m16tv.cfd/stream/aktv3/null-1/AKTV.m3u8$LR•IPV4•26『线路13』
纬来体育,http://aktv_stream1.m16tv.cfd/stream/tuntun/null/AKTV.m3u8$LR•IPV4•26『线路14』
纬来体育,https://stream1.freetv.fun/wei-lai-ti-yu-3.m3u8$LR•IPV4•26『线路15』
纬来体育,http://aktv.top/AKTV/live/aktv3/null-1/AKTV.m3u8$LR•IPV4•26『线路16』
纬来体育,https://smart.pendy.dpdns.org/Smart.php?id=videolandsport$LR•IPV4•26『线路17』
纬来体育,https://epg.pw/stream/8855a9936e37e608a0ec8a014cce1673dee9c5d68d560da376cc92e5edef2b25.m3u8$LR•IPV4•26『线路18』
纬来体育,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/videolandsport/playlist.m3u8$LR•IPV4•26『线路19』
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=291&time=20240926215313&ip=111.229.253.40$LR•IPV4•26『线路20』
纬来体育,http://api.mytv666.top/api/hk.php?id=3131306433316436386566396535356262303237306166353463653738636565267469643d77696e74763132332669643d3739$LR•IPV4•26『线路21』
纬来体育,https://epg.pw/stream/4f18dfe0593db5c686eb64ae8edaf2a9202d4d46bdc9bbde2cee27708e12ea01.m3u8$LR•IPV4•26『线路22』
纬来体育,http://122.117.71.103:8562/http/61.222.53.250:8081/hls/67/809/ch28.m3u8$LR•IPV4•26『线路23』
纬来体育,http://zb.xmzb.xyz/123.php?id=⚽马上oppppp一纬来体育$LR•IPV4•26『线路24』
纬来体育,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2056&tk=e640d0a1bf70$LR•IPV4•26『线路25』
纬来体育,https://hls-gateway.vpstv.net/streams/477026.m3u8$LR•IPV4•26『线路26』
中视经典,http://74.91.26.218:82/live/ctvjd.m3u8$LR•IPV4
中视菁采,http://74.91.26.218:82/live/ctvjc.m3u8$LR•IPV4
中视闽南,rtmp://f13h.mine.nu/sat/tv091$LR•IPV4
中视新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV09.m3u8$LR•IPV4•2『线路1』
中视新闻,http://74.91.26.218:82/live/ctvnews.m3u8$LR•IPV4•2『线路2』
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8$LR•IPV4
中视,http://74.91.26.218:82/live/ctv.m3u8$LR•IPV4•3『线路1』
中视,p3p://167.114.175.6:55331/621dab720008820a26e1e06b75653395$LR•IPV4•3『线路2』
中视,p3p://167.114.175.6:55331/621db1fb0006fbf526fb672712522a46$LR•IPV4•3『线路3』
非凡新闻,rtmp://f13h.mine.nu/sat/tv581$LR•IPV4•2『线路1』
非凡新闻,http://iptv.4666888.xyz/iptv2A.php?id=44$LR•IPV4•2『线路2』
东森新闻,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8$LR•IPV4
Channel 5 HD,https://viamotionhsi.netplus.ch/live/eds/channel5/browser-HLS8/channel5.m3u8$LR•IPV4
PopC,p3p://167.114.175.6:55331/663e9212000a54b4285005cd59217563$LR•IPV4
tvN,https://stream1.freetv.fun/tvn-3.m3u8$LR•IPV4•8『线路1』
tvN,p3p://167.114.175.6:55331/6506c6930009ab3233ac2cd3018a6125$LR•IPV4•8『线路2』
tvN,p3p://167.114.175.6:55331/644f9623000a4051681a72d66bfc0191$LR•IPV4•8『线路3』
tvN,http://210.210.155.37/dr9445/h/h21/index.m3u8$LR•IPV4•8『线路4』
tvN,http://217.26.190.76:8888/play/a0m6/index.m3u8$LR•IPV4•8『线路5』
tvN,https://bcovlive-a.akamaihd.net/628aecb4fccb4c52b4f9c8d5cc57fb73/us-west-2/6058004209001/playlist_dvr.m3u8$LR•IPV4•8『线路6』
tvN,https://live.legitpro.co.in/ctvnakdplus/index.m3u8$LR•IPV4•8『线路7』
tvN,https://origin2.afxp.telemedia.co.za/abr_kapang/enterepreneur/playlist.m3u8$LR•IPV4•8『线路8』
華視,http://seb.sason.top/sc/hsxw_fhd.m3u8$LR•IPV4
DW,https://dwamdstream102.akamaized.net/hls/live/2015525/dwstream102/stream05/streamPlaylist.m3u8$LR•IPV4•9『线路1』
DW,http://aktv.top/AKTV/live/aktv3/dw/AKTV.m3u8$LR•IPV4•9『线路2』
DW,http://37.27.111.214:8080/live/46/hls.m3u8$LR•IPV4•9『线路3』
DW,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV08.m3u8$LR•IPV4•9『线路4』
DW,https://dwamdstream103.akamaized.net/hls/live/2015526/dwstream103/master.m3u8$LR•IPV4•9『线路5』
DW,https://dwamdstream102.akamaized.net/hls/live/2015525/dwstream102/master.m3u8$LR•IPV4•9『线路6』
DW,https://dwamdstream104.akamaized.net/hls/live/2015530/dwstream104/master.m3u8$LR•IPV4•9『线路7』
DW,https://dwamdstream110.akamaized.net/hls/live/2017971/dwstream110/master.m3u8$LR•IPV4•9『线路8』
DW,https://dwamdstream104.akamaized.net/hls/live/2015530/dwstream104/stream04/streamPlaylist.m3u8$LR•IPV4•9『线路9』
France 24,https://amg00106-amg00106c1-rakuten-uk-4654.playouts.now.amagi.tv/playlist/amg00106-france24fast-france24-rakutenuk/playlist.m3u8$LR•IPV4•5『线路1』
France 24,https://live.france24.com/hls/live/2037222-b/F24_AR_HI_HLS/master_5000.m3u8$LR•IPV4•5『线路2』
France 24,https://amg00106-france24-france24-samsunguk-qvpp8.amagi.tv/playlist/amg00106-france24-france24-samsunguk/playlist.m3u8$LR•IPV4•5『线路3』
France 24,https://live.france24.com/hls/live/2037220-b/F24_ES_HI_HLS/master_5000.m3u8$LR•IPV4•5『线路4』
France 24,https://live.france24.com/hls/live/2037179-b/F24_FR_HI_HLS/master_5000.m3u8$LR•IPV4•5『线路5』
KIX,p3p://167.114.175.6:55331/6444e9940006c03f3e688dba67767ffd$LR•IPV4•3『线路1』
KIX,http://210.210.155.37/dr9445/h/h07/index.m3u8$LR•IPV4•3『线路2』
KIX,https://liveh34.vtvprime.vn/hls/KIX/04.m3u8$LR•IPV4•3『线路3』
NHK World-Japan,http://aktv.top/AKTV/live/aktv3/nhkworldjapan/AKTV.m3u8$LR•IPV4•3『线路1』
NHK World-Japan,https://livehub-voidnet.onrender.com/cluster/streamcore/jp/NHK_StreamOrchestrator.m3u8$LR•IPV4•3『线路2』
NHK World-Japan,https://nhk.lls.pbs.org/index.m3u8$LR•IPV4•3『线路3』
Nick Jr,http://free.cnlive.club/channel/n75fc9ff7/index.m3u8?q=1752629214236$LR•IPV4•8『线路1』
Nick Jr,https://jmp2.uk/plu-6824ce95f09106f4b18f4114.m3u8$LR•IPV4•8『线路2』
Nick Jr,https://jmp2.uk/plu-67f3eb1c443f0671bc03ece8.m3u8$LR•IPV4•8『线路3』
Nick Jr,https://jmp2.uk/plu-5ddd7cb2cbb9010009b4fe32.m3u8$LR•IPV4•8『线路4』
Nick Jr,https://jmp2.uk/plu-5f121460b73ac6000719fbaf.m3u8$LR•IPV4•8『线路5』
Nick Jr,https://jmp2.uk/plu-5ca6748a37b88b269472dad9.m3u8$LR•IPV4•8『线路6』
Nick Jr,https://jmp2.uk/plu-62bdb75c3afd1200079146a6.m3u8$LR•IPV4•8『线路7』
Nick Jr,http://103.157.248.140:8000/play/a00k/index.m3u8$LR•IPV4•8『线路8』
Nickelodeon,http://free.cnlive.club/channel/n6a165737/index.m3u8?q=1752629214236$LR•IPV4•19『线路1』
Nickelodeon,https://jmp2.uk/plu-6824cda00101510f9eeaa011.m3u8$LR•IPV4•19『线路2』
Nickelodeon,https://jmp2.uk/plu-67f3eb800a1beb98767ca748.m3u8$LR•IPV4•19『线路3』
Nickelodeon,https://jmp2.uk/plu-620ff46e0a576e0007dc2f89.m3u8$LR•IPV4•19『线路4』
Nickelodeon,https://jmp2.uk/plu-620ff0a01f9e8700076c6f9d.m3u8$LR•IPV4•19『线路5』
Nickelodeon,https://jmp2.uk/plu-60f5fabf0721880007cd50e3.m3u8$LR•IPV4•19『线路6』
Nickelodeon,https://jmp2.uk/plu-5fab09a8749b1a00077d35d2.m3u8$LR•IPV4•19『线路7』
Nickelodeon,https://jmp2.uk/plu-5ede448d3d50590007a4419e.m3u8$LR•IPV4•19『线路8』
Nickelodeon,https://jmp2.uk/plu-645952687cb4b100084ed52e.m3u8$LR•IPV4•19『线路9』
Nickelodeon,https://jmp2.uk/plu-645951c0e94c38000802d2cb.m3u8$LR•IPV4•19『线路10』
Nickelodeon,http://151.80.18.177:86/Nickelodeon_FR/index.m3u8$LR•IPV4•19『线路11』
Nickelodeon,http://103.157.248.140:8000/play/a01n/index.m3u8$LR•IPV4•19『线路12』
Nickelodeon,http://23.237.104.106:8080/USA_NICKELODEON/index.m3u8$LR•IPV4•19『线路13』
Nickelodeon,https://jmp2.uk/plu-6824ce10c5d53e1351ceb8d1.m3u8$LR•IPV4•19『线路14』
Nickelodeon,https://jmp2.uk/plu-5d8d08395f39465da6fb3ec4.m3u8$LR•IPV4•19『线路15』
Nickelodeon,http://151.80.18.177:86/Nickelodeon_Junior/index.m3u8$LR•IPV4•19『线路16』
Nickelodeon,https://jmp2.uk/plu-5ca673e0d0bd6c2689c94ce3.m3u8$LR•IPV4•19『线路17』
Nickelodeon,https://jmp2.uk/plu-5f0d668b872e4400073acc68.m3u8$LR•IPV4•19『线路18』
Nickelodeon,http://195.64.140.147:10121/121$LR•IPV4•19『线路19』
Thrill,https://8c4e8f4f.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/Um9rdV9DcmltZVRocmlsbEhlcl9ITFM/playlist.m3u8$LR•IPV4
ZooMoo,p3p://167.114.175.6:55331/65679bc200084412adeb40284be664e6$LR•IPV4
华视,http://74.91.26.218:82/live/cts.m3u8$LR•IPV4•5『线路1』
华视,http://74.91.26.218:82/live/ctsjy.m3u8$LR•IPV4•5『线路2』
华视,http://74.91.26.218:82/live/ctsnews.m3u8$LR•IPV4•5『线路3』
华视,rtmp://f13h.mine.nu/sat/tv111$LR•IPV4•5『线路4』
华视,p3p://167.114.175.6:55331/61eff95c000bcf35803ebfe7426e2914$LR•IPV4•5『线路5』
寰宇新闻,p3p://167.114.175.6:55331/612d7c11000c9faf888ebf9f3276784e$LR•IPV4•3『线路1』
寰宇新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV02.m3u8$LR•IPV4•3『线路2』
寰宇新闻,https://stream1.freetv.fun/05d08ea65b8b2d697984abf19f4545c698308338fdf8aaeac86784ab6e6ef8b0.m3u8$LR•IPV4•3『线路3』
靖天国际,p3p://167.114.175.6:55331/612db8220006940e897960753ab534e9$LR•IPV4
镜新闻,p3p://167.114.175.6:55331/63ebd33c0003c437e26ae87279d061f1$LR•IPV4
龙华卡通,http://43.251.226.89:8080/play/910.m3u8$LR•IPV4•3『线路1』
龙华卡通,http://cdn8.163189.xyz/163189/lhkt$LR•IPV4•3『线路2』
龙华卡通,p3p://167.114.175.6:55331/6264b6e0000669483c6365b319d43878$LR•IPV4•3『线路3』
龙华日韩,http://43.251.226.89:8080/play/912.m3u8$LR•IPV4•3『线路1』
龙华日韩,http://cdn8.163189.xyz/163189/lhrh$LR•IPV4•3『线路2』
龙华日韩,p3p://167.114.175.6:55331/621e1d0e00085766289da9bb1d7120af$LR•IPV4•3『线路3』
龙华洋片,http://43.251.226.89:8080/play/908.m3u8$LR•IPV4•4『线路1』
龙华洋片,http://cdn8.163189.xyz/163189/lhyp$LR•IPV4•4『线路2』
龙华洋片,p3p://167.114.175.6:55331/64c0e1af000875f522a785c0570b06ae$LR•IPV4•4『线路3』
龙华洋片,http://iptv.4666888.xyz/iptv2A.php?id=60$LR•IPV4•4『线路4』
美亚电影台,http://43.251.226.89:8080/play/880.m3u8$LR•IPV4•3『线路1』
美亚电影台,p3p://167.114.175.6:55331/655f8ccc0007d2578e70f934113a2428$LR•IPV4•3『线路2』
美亚电影台,p3p://167.114.175.6:55331/64c3653f0007f6812c7970122ff43531$LR•IPV4•3『线路3』
年代新闻,p3p://167.114.175.6:55331/5fe09fec000ac0127462c4ac6b1f16a3$LR•IPV4
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8$LR•IPV4•2『线路1』
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8$LR•IPV4•2『线路2』
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8$LR•IPV4
凤凰卫视,p3p://167.114.175.6:55331/602c73500002f4d29c90fa1270f21160$LR•IPV4•3『线路1』
凤凰卫视,http://cdn.132.us.kg/live/fhzw/stream.m3u8$LR•IPV4•3『线路2』
凤凰卫视,http://cdn6.163189.xyz/163189/fhzw$LR•IPV4•3『线路3』
Viutv,https://cdn.163189.xyz/163189/viu$LR•IPV4•7『线路1』
Viutv,http://php.jdshipin.com/TVOD/iptv.php?id=viutv$LR•IPV4•7『线路2』
Viutv,http://php.jdshipin.com:8880/TVOD/iptv.php?id=viutv$LR•IPV4•7『线路3』
Viutv,http://php.jdshipin.com/PLTV/iptv.php?id=viutv2$LR•IPV4•7『线路4』
Viutv,http://rihou.cc:555/tv/[Cx]VIUTV英$LR•IPV4•7『线路5』
Viutv,http://rihou.cc:555/tv/[Cx]VIUTV粤$LR•IPV4•7『线路6』
Viutv,https://cdn10.163189.xyz/stream/163189/viu/$LR•IPV4•7『线路7』
Now剧集,p3p://167.114.175.6:55331/63ed3e1500077d30e7f449055a0846ce$LR•IPV4
民视,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8$LR•IPV4•12『线路1』
民视,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8$LR•IPV4•12『线路2』
民视,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8$LR•IPV4•12『线路3』
民视,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8$LR•IPV4•12『线路4』
民视,rtmp://f13h.mine.nu/sat/tv051$LR•IPV4•12『线路5』
民视,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV17.m3u8$LR•IPV4•12『线路6』
民视,http://iptv.4666888.xyz/iptv2A.php?id=55$LR•IPV4•12『线路7』
民视,http://74.91.26.218:82/live/ftvdy.m3u8$LR•IPV4•12『线路8』
民视,http://74.91.26.218:82/live/ftvtw.m3u8$LR•IPV4•12『线路9』
民视,http://74.91.26.218:82/live/ftvnews.m3u8$LR•IPV4•12『线路10』
民视,http://iptv.4666888.xyz/iptv2A.php?id=53$LR•IPV4•12『线路11』
民视,http://iptv.4666888.xyz/iptv2A.php?id=46$LR•IPV4•12『线路12』
MoMo综合,p3p://167.114.175.6:55331/621e17750005eaa02887cb6e61ea2a58$LR•IPV4
ELEVEN体育1,https://smart.pendy.dpdns.org/Smart.php?id=eltasport1_twn$LR•IPV4•3『线路1』
ELEVEN体育1,rtmp://f13h.mine.nu/sat/tv731$LR•IPV4•3『线路2』
ELEVEN体育1,https://stream1.freetv.fun/eltaai-er-da-ti-yu--1--wj-1.ctv$LR•IPV4•3『线路3』
ELEVEN体育2,https://smart.pendy.dpdns.org/Smart.php?id=eltasport2_twn$LR•IPV4•3『线路1』
ELEVEN体育2,rtmp://f13h.mine.nu/sat/tv741$LR•IPV4•3『线路2』
ELEVEN体育2,https://stream1.freetv.fun/eltaai-er-da-ti-yu--2--wj-1.ctv$LR•IPV4•3『线路3』
半岛新闻,http://live-hls-web-aje.getaj.net/AJE/01.m3u8$LR•IPV4•4『线路1』
半岛新闻,https://live-hls-web-aje.getaj.net/AJE/01.m3u8$LR•IPV4•4『线路2』
半岛新闻,https://live-hls-web-aje.getaj.net/AJE/02.m3u8$LR•IPV4•4『线路3』
半岛新闻,https://litv.zapi.us.kg/?id=litv-ftv10$LR•IPV4•4『线路4』
now新闻,http://cdn.163189.xyz/163189/now$LR•IPV4•2『线路1』
now新闻,p3p://167.114.175.6:55331/653e4f3d0003bdbf0c98ffaf583a6e3a$LR•IPV4•2『线路2』
有线综合,http://43.251.226.89:8080/play/891.m3u8$LR•IPV4
now直播,p3p://167.114.175.6:55331/655fa52d000c3fc98ed0353c0e327e63$LR•IPV4
now财经,p3p://167.114.175.6:55331/6256e47a0007a6bb0665fa1971252f50$LR•IPV4
RTHK-31,http://rihou.cc:555/tv/[Cx]RTHK-31$LR•IPV4•5『线路1』
RTHK-31,http://php.jdshipin.com/TVOD/iptv.php?id=rthk31$LR•IPV4•5『线路2』
RTHK-31,http://php.jdshipin.com/PLTV/iptv.php?id=rthk31$LR•IPV4•5『线路3』
RTHK-31,https://cdn5.163189.xyz/live/rthk31/stream.m3u8$LR•IPV4•5『线路4』
RTHK-31,https://cdn.163189.xyz/163189/rthk31$LR•IPV4•5『线路5』
RTHK-32,http://rihou.cc:555/tv/[Cx]RTHK-32$LR•IPV4•4『线路1』
RTHK-32,http://php.jdshipin.com/TVOD/iptv.php?id=rthk32$LR•IPV4•4『线路2』
RTHK-32,http://php.jdshipin.com/PLTV/iptv.php?id=rthk32$LR•IPV4•4『线路3』
RTHK-32,https://cdn5.163189.xyz/live/rthk32/stream.m3u8$LR•IPV4•4『线路4』
寰宇闽南,p3p://173.208.176.178:31809/612d7c11000c9faf888ebf9f3276784e$LR•IPV4
寰宇财经,p3p://167.114.175.6:55331/64e36edf00052681a99e432a601547f5$LR•IPV4
东森财经,p3p://167.114.175.6:55331/61468bd70005123dea7373f226636dba$LR•IPV4•2『线路1』
东森财经,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV03.m3u8$LR•IPV4•2『线路2』
龙华戏剧,http://43.251.226.89:8080/play/913.m3u8$LR•IPV4•2『线路1』
龙华戏剧,http://cdn8.163189.xyz/163189/lhxj$LR•IPV4•2『线路2』
靖天育乐,p3p://167.114.175.6:55331/6223be04000a57323e9a6b2919b21d76$LR•IPV4
靖天欢乐,p3p://167.114.175.6:55331/6258f7e400070ac10e81d00831393e97$LR•IPV4
靖天综合,p3p://167.114.175.6:55331/6223bd68000c7a903e980a5524d66f67$LR•IPV4
靖天卡通,http://free.cnlive.club/channel/n6567f5b8/index.m3u8?q=1752629214236$LR•IPV4•2『线路1』
靖天卡通,p3p://167.114.175.6:55331/625b6d3800022fe9181c1ee5362c159d$LR•IPV4•2『线路2』
靖天日本,p3p://167.114.175.6:55331/612db74f000c333c897629ac70920bef$LR•IPV4
靖天映画,p3p://167.114.175.6:55331/6258eae500040fd80e4f0b2311754279$LR•IPV4
靖天戏剧,p3p://167.114.175.6:55331/612db70e000298f98975294e4645098b$LR•IPV4
靖洋戏剧,p3p://167.114.175.6:55331/626104d8000627c22df3f662158708fa$LR•IPV4•2『线路1』
靖洋戏剧,http://iptv.4666888.xyz/iptv2A.php?id=42$LR•IPV4•2『线路2』
靖洋卡通,p3p://167.114.175.6:55331/626104fd000e0f742df488f03ab9480b$LR•IPV4
环球电视,http://utv1.hqtvzb.com:9999/hls/world.m3u8$LR•IPV4
纬来育乐,rtmp://f13h.mine.nu/sat/tv701$LR•IPV4•2『线路1』
纬来育乐,p3p://167.114.175.6:55331/6214bdc7000061300401d77e20cc43d8$LR•IPV4•2『线路2』
三立新闻,http://125.227.210.55:8162/VideoInput/play.ts$LR•IPV4
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$LR•IPV4•3『线路1』
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8$LR•IPV4•3『线路2』
东森超视,rtmp://f13h.mine.nu/sat/tv331$LR•IPV4•3『线路3』
ROCK Action,p3p://167.114.175.6:55331/65ad274400000b46bd92da681fce74f2$LR•IPV4•2『线路1』
ROCK Action,https://cdn10jtedge.indihometv.com/atm/DASH/ROCK_ACTION/manifest.mpd$LR•IPV4•2『线路2』
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=j2$LR•IPV4•9『线路1』
TVB Plus,http://php.jdshipin.com/PLTV/iptv.php?id=j2$LR•IPV4•9『线路2』
TVB Plus,http://cdn.132.us.kg/live/tvbp/stream.m3u8$LR•IPV4•9『线路3』
TVB Plus,http://ali.hlspull.yximgs.com/live/l3w1tt2dkzvpukkliu64ah007-golive.flv$LR•IPV4•9『线路4』
TVB Plus,http://74.91.26.218:82/live/j2.m3u8$LR•IPV4•9『线路5』
TVB Plus,http://rihou.cc:555/tv/[Pd]Plus综合$LR•IPV4•9『线路6』
TVB Plus,p3p://167.114.175.6:55331/6649bce20008d56453eeebfc022701f1$LR•IPV4•9『线路7』
TVB Plus,p3p://167.114.175.6:55331/653e4d3e000b344f0c91357e73163f82$LR•IPV4•9『线路8』
TVB Plus,https://o11.163189.xyz/stream/tvb/tvbp/$LR•IPV4•9『线路9』
AXN,p3p://167.114.175.6:55331/66d23a53000d25d573c606e3274f26c5$LR•IPV4•3『线路1』
AXN,p3p://167.114.175.6:55331/6258ddc5000ee8a40e1bc8f50dec545c$LR•IPV4•3『线路2』
AXN,http://201.217.246.42:44310/Live/3fcb6e26785fd8d415571b26dc3cf5d3/local-77.playlist.m3u8$LR•IPV4•3『线路3』
娱乐新闻,http://php.jdshipin.com/PLTV/iptv.php?id=tvbylxw$LR•IPV4•5『线路1』
娱乐新闻,http://php.jdshipin.com/smt.php?id=Tvbentertainment$LR•IPV4•5『线路2』
娱乐新闻,https://hls-gateway.vpstv.net/streams/708904.m3u8$LR•IPV4•5『线路3』
娱乐新闻,http://iptv.4666888.xyz/iptv2A.php?id=36$LR•IPV4•5『线路4』
娱乐新闻,http://cdn6.163189.xyz/163189/ylxw$LR•IPV4•5『线路5』
澳门卫视,http://61.244.22.5/ch3/ch3.live/chunklist_w1228316132.m3u8$LR•IPV4•2『线路1』
澳门卫视,http://61.244.22.4/ch1/ch1.live/playlist.m3u8$LR•IPV4•2『线路2』
Pet Club TV,https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg01076-lightningintern-petclub-samsungnz/playlist.m3u8$LR•IPV4•2『线路1』
Pet Club TV,https://petclub-samsungaus.amagi.tv/playlist.m3u8$LR•IPV4•2『线路2』
Bloomberg TV Asia,http://210.210.155.37/dr9445/h/h03/index.m3u8$LR•IPV4•3『线路1』
Bloomberg TV Asia,https://bloomberg.com/media-manifest/streams/asia.m3u8$LR•IPV4•3『线路2』
Bloomberg TV Asia,https://bloomberg.com/media-manifest/streams/asia-event.m3u8$LR•IPV4•3『线路3』
HKS,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8$LR•IPV4
Celestial Movies,http://210.210.155.37/dr9445/h/h14/index.m3u8$LR•IPV4
TVB News,p3p://167.114.175.6:55331/63efe2a100034c82f2470ad419e43975$LR•IPV4
Good,http://live.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch1-3.m3u8$LR•IPV4•38『线路1』
Good,http://live.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch2-3.m3u8$LR•IPV4•38『线路2』
Good,p3p://167.114.175.6:55331/63ed9f4900046160e96ffb5b44333476$LR•IPV4•38『线路3』
Good,https://live.streamingfast.net/osmflivech1.m3u8$LR•IPV4•38『线路4』
Good,https://live.streamingfast.net/osmflivech2.m3u8$LR•IPV4•38『线路5』
Good,https://jmp2.uk/plu-65775af3b3801200084a3aa4.m3u8$LR•IPV4•38『线路6』
Good,https://58c04fb1d143f.streamlock.net/feel_good_radio_1/feel_good_radio_1/playlist.m3u8$LR•IPV4•38『线路7』
Good,https://live.streamingfast.net/osmflivech3.m3u8$LR•IPV4•38『线路8』
Good,https://live.streamingfast.net/osmflivech5.m3u8$LR•IPV4•38『线路9』
Good,https://live.streamingfast.net/osmflivech6.m3u8$LR•IPV4•38『线路10』
Good,https://live.streamingfast.net/osmflivech7.m3u8$LR•IPV4•38『线路11』
Good,https://live.streamingfast.net/osmflivech9.m3u8$LR•IPV4•38『线路12』
Good,https://live.streamingfast.net/osmflivech12.m3u8$LR•IPV4•38『线路13』
Good,https://live.streamingfast.net/osmflivech14.m3u8$LR•IPV4•38『线路14』
Good,https://live.streamingfast.net/osmflivech15.m3u8$LR•IPV4•38『线路15』
